"speaker","word","target_child_age_months","speech_act","corpus_id","target_child_id","count","total","rel_freq","ppt"
"child","and",26,"declarative",187,15001,18,2252,0.00799289520426288,7.99289520426288
"child","and",26,"declarative",187,15008,7,1915,0.00365535248041775,3.65535248041775
"child","and",26,"declarative",187,15014,50,4712,0.0106112054329372,10.6112054329372
"child","and",26,"declarative",187,15021,17,1851,0.00918422474338196,9.18422474338196
"child","and",26,"declarative",187,15027,6,1447,0.00414651002073255,4.14651002073255
"child","and",26,"declarative",187,15033,16,3846,0.00416016640665627,4.16016640665627
"child","and",26,"declarative",189,15058,99,9055,0.0109331860850359,10.9331860850359
"child","and",26,"declarative",189,15091,98,10971,0.00893264059794002,8.93264059794002
"child","and",26,"declarative",190,15110,19,3677,0.00516725591514822,5.16725591514822
"child","and",26,"declarative",192,15193,1,246,0.0040650406504065,4.0650406504065
"child","and",26,"imperative",31,2563,2,96,0.0208333333333333,20.8333333333333
"child","and",26,"imperative",39,3136,6,126,0.0476190476190476,47.6190476190476
"child","and",26,"imperative",48,3371,4,382,0.0104712041884817,10.4712041884817
"child","and",26,"imperative",51,3801,2,13,0.153846153846154,153.846153846154
"child","and",26,"imperative",189,15091,1,639,0.00156494522691706,1.56494522691706
"child","and",26,"other",38,3088,13,169,0.0769230769230769,76.9230769230769
"child","and",26,"other",39,3136,6,30,0.2,200
"child","and",26,"other",48,3371,1,251,0.00398406374501992,3.98406374501992
"child","and",26,"other",51,3764,1,45,0.0222222222222222,22.2222222222222
"child","and",26,"other",51,3774,8,36,0.222222222222222,222.222222222222
"child","and",26,"other",51,3789,8,496,0.0161290322580645,16.1290322580645
"child","and",26,"other",51,3801,5,94,0.0531914893617021,53.1914893617021
"child","and",26,"other",57,4084,1,3,0.333333333333333,333.333333333333
"child","and",26,"other",65,4726,1,11,0.0909090909090909,90.9090909090909
"child","and",26,"other",69,5054,1,74,0.0135135135135135,13.5135135135135
"child","and",26,"other",75,5193,1,89,0.0112359550561798,11.2359550561798
"child","and",26,"other",78,5241,1,53,0.0188679245283019,18.8679245283019
"child","and",26,"other",184,14608,1,46,0.0217391304347826,21.7391304347826
"child","and",26,"other",184,14795,1,2,0.5,500
"child","and",26,"other",187,14975,1,24,0.0416666666666667,41.6666666666667
"child","and",26,"other",187,14982,2,50,0.04,40
"child","and",26,"other",187,15021,4,8,0.5,500
"child","and",26,"other",189,15058,6,289,0.0207612456747405,20.7612456747405
"child","and",26,"other",189,15091,3,373,0.00804289544235925,8.04289544235925
"child","and",26,"question",31,2563,7,639,0.0109546165884194,10.9546165884194
"child","and",26,"question",38,3088,10,817,0.0122399020807834,12.2399020807834
"child","and",26,"question",48,3371,1,615,0.0016260162601626,1.6260162601626
"child","and",26,"question",48,3379,2,274,0.0072992700729927,7.2992700729927
"child","and",26,"question",51,3764,2,157,0.0127388535031847,12.7388535031847
"child","and",26,"question",51,3774,37,573,0.0645724258289703,64.5724258289703
"child","and",26,"question",51,3801,2,87,0.0229885057471264,22.9885057471264
"child","and",26,"question",55,3972,1,211,0.004739336492891,4.739336492891
"child","and",26,"question",57,4084,1,83,0.0120481927710843,12.0481927710843
"child","and",26,"question",66,4804,2,133,0.0150375939849624,15.0375939849624
"child","and",26,"question",69,5054,2,408,0.00490196078431373,4.90196078431373
"child","and",26,"question",75,5193,1,533,0.00187617260787992,1.87617260787993
"child","and",26,"question",181,14346,5,1588,0.00314861460957179,3.14861460957179
"child","and",26,"question",184,14608,3,101,0.0297029702970297,29.7029702970297
"child","and",26,"question",187,14970,1,320,0.003125,3.125
"child","and",26,"question",187,14975,1,88,0.0113636363636364,11.3636363636364
"child","and",26,"question",187,14982,1,140,0.00714285714285714,7.14285714285714
"child","and",26,"question",187,15001,2,115,0.0173913043478261,17.3913043478261
"child","and",26,"question",187,15014,3,168,0.0178571428571429,17.8571428571429
"child","and",26,"question",189,15058,4,1341,0.00298284862043251,2.98284862043251
"child","and",26,"question",189,15091,29,2528,0.0114715189873418,11.4715189873418
"child","and",27,"declarative",31,2563,205,5770,0.035528596187175,35.528596187175
"child","and",27,"declarative",32,2724,1,275,0.00363636363636364,3.63636363636364
"child","and",27,"declarative",38,3073,1,4304,0.000232342007434944,0.232342007434944
"child","and",27,"declarative",38,3088,38,2918,0.0130226182316655,13.0226182316655
"child","and",27,"declarative",38,3095,3,1610,0.00186335403726708,1.86335403726708
"child","and",27,"declarative",51,3748,28,2902,0.00964851826326671,9.64851826326671
"child","and",27,"declarative",51,3764,6,674,0.00890207715133531,8.90207715133531
"child","and",27,"declarative",51,3774,160,2459,0.0650671004473363,65.0671004473363
"child","and",27,"declarative",51,3789,60,3538,0.0169587337478802,16.9587337478802
"child","and",27,"declarative",51,3801,30,1929,0.015552099533437,15.552099533437
"child","and",27,"declarative",51,3810,7,1508,0.00464190981432361,4.64190981432361
"child","and",27,"declarative",52,3825,19,1458,0.0130315500685871,13.0315500685871
"child","and",27,"declarative",57,4084,5,1049,0.00476644423260248,4.76644423260248
"child","and",27,"declarative",58,4096,1,389,0.0025706940874036,2.5706940874036
"child","and",27,"declarative",64,4709,50,4351,0.0114916111238796,11.4916111238796
"child","and",27,"declarative",65,4726,4,593,0.00674536256323777,6.74536256323777
"child","and",27,"declarative",66,4796,18,763,0.0235910878112713,23.5910878112713
"child","and",27,"declarative",66,4804,10,765,0.0130718954248366,13.0718954248366
"child","and",27,"declarative",69,5054,57,7245,0.00786749482401656,7.86749482401656
"child","and",27,"declarative",71,5080,78,2916,0.0267489711934156,26.7489711934156
"child","and",27,"declarative",73,5123,10,345,0.0289855072463768,28.9855072463768
"child","and",27,"declarative",75,5193,11,2433,0.00452116728318948,4.52116728318948
"child","and",27,"declarative",75,5204,1,704,0.00142045454545455,1.42045454545455
"child","and",27,"declarative",78,5241,38,4670,0.00813704496788009,8.13704496788009
"child","and",27,"declarative",181,14346,47,19233,0.00244371652888265,2.44371652888265
"child","and",27,"declarative",184,14387,4,397,0.0100755667506297,10.0755667506297
"child","and",27,"declarative",184,14408,1,276,0.0036231884057971,3.6231884057971
"child","and",27,"declarative",184,14449,2,394,0.0050761421319797,5.07614213197969
"child","and",27,"declarative",184,14544,8,667,0.0119940029985007,11.9940029985007
"child","and",27,"declarative",184,14555,3,281,0.0106761565836299,10.6761565836299
"child","and",27,"declarative",184,14646,2,115,0.0173913043478261,17.3913043478261
"child","and",27,"declarative",184,14687,1,308,0.00324675324675325,3.24675324675325
"child","and",27,"declarative",184,14698,2,380,0.00526315789473684,5.26315789473684
"child","and",27,"declarative",184,14712,4,276,0.0144927536231884,14.4927536231884
"child","and",27,"declarative",184,14784,1,139,0.00719424460431655,7.19424460431655
"child","and",27,"declarative",184,14805,1,186,0.00537634408602151,5.37634408602151
"child","and",27,"declarative",187,14970,52,3865,0.0134540750323415,13.4540750323415
"child","and",27,"declarative",187,14975,4,2887,0.00138552130239002,1.38552130239002
"child","and",27,"declarative",187,14978,19,3565,0.00532959326788219,5.32959326788219
"child","and",27,"declarative",187,14982,104,5995,0.017347789824854,17.347789824854
"child","and",27,"declarative",187,14990,14,2485,0.00563380281690141,5.63380281690141
"child","and",27,"declarative",187,14996,23,3552,0.00647522522522523,6.47522522522523
"child","and",27,"declarative",187,15001,9,2333,0.00385769395627947,3.85769395627947
"child","and",27,"declarative",187,15008,15,2898,0.005175983436853,5.175983436853
"child","and",27,"declarative",187,15014,54,2283,0.0236530880420499,23.6530880420499
"child","and",27,"declarative",187,15021,12,1481,0.00810263335584065,8.10263335584065
"child","and",27,"declarative",187,15027,15,3014,0.00497677504976775,4.97677504976775
"child","and",27,"declarative",187,15033,37,4071,0.00908867600098256,9.08867600098256
"child","and",27,"declarative",189,15058,44,5903,0.00745383703201762,7.45383703201762
"child","and",27,"declarative",189,15091,574,15635,0.0367125039974416,36.7125039974416
"child","and",27,"declarative",190,15110,4,1085,0.00368663594470046,3.68663594470046
"child","and",27,"imperative",31,2563,14,368,0.0380434782608696,38.0434782608696
"child","and",27,"imperative",32,2724,2,61,0.0327868852459016,32.7868852459016
"child","and",27,"imperative",51,3789,1,107,0.00934579439252336,9.34579439252336
"child","and",27,"imperative",52,3825,3,119,0.0252100840336134,25.2100840336134
"child","and",27,"imperative",66,4804,2,40,0.05,50
"child","and",27,"imperative",71,5080,6,150,0.04,40
"child","and",27,"imperative",75,5193,1,68,0.0147058823529412,14.7058823529412
"child","and",27,"imperative",78,5241,2,119,0.0168067226890756,16.8067226890756
"child","and",27,"imperative",189,15091,18,924,0.0194805194805195,19.4805194805195
"child","and",27,"other",31,2563,11,172,0.063953488372093,63.953488372093
"child","and",27,"other",32,2724,1,8,0.125,125
"child","and",27,"other",38,3088,2,64,0.03125,31.25
"child","and",27,"other",51,3774,5,31,0.161290322580645,161.290322580645
"child","and",27,"other",51,3801,13,129,0.10077519379845,100.77519379845
"child","and",27,"other",58,4096,1,22,0.0454545454545455,45.4545454545455
"child","and",27,"other",64,4709,5,60,0.0833333333333333,83.3333333333333
"child","and",27,"other",66,4796,2,55,0.0363636363636364,36.3636363636364
"child","and",27,"other",66,4804,1,68,0.0147058823529412,14.7058823529412
"child","and",27,"other",71,5080,2,37,0.0540540540540541,54.0540540540541
"child","and",27,"other",78,5241,2,40,0.05,50
"child","and",27,"other",181,14346,2,46,0.0434782608695652,43.4782608695652
"child","and",27,"other",182,14375,3,368,0.00815217391304348,8.15217391304348
"child","and",27,"other",184,14506,1,4,0.25,250
"child","and",27,"other",184,14544,2,36,0.0555555555555556,55.5555555555556
"child","and",27,"other",187,14970,2,118,0.0169491525423729,16.9491525423729
"child","and",27,"other",187,14978,1,45,0.0222222222222222,22.2222222222222
"child","and",27,"other",187,14982,1,64,0.015625,15.625
"child","and",27,"other",187,14990,1,19,0.0526315789473684,52.6315789473684
"child","and",27,"other",187,15001,1,10,0.1,100
"child","and",27,"other",187,15021,1,5,0.2,200
"child","and",27,"other",189,15058,3,227,0.013215859030837,13.215859030837
"child","and",27,"other",189,15091,55,606,0.0907590759075908,90.7590759075908
"child","and",27,"other",190,15110,2,32,0.0625,62.5
"child","and",27,"question",31,2563,17,791,0.0214917825537295,21.4917825537295
"child","and",27,"question",38,3088,6,418,0.0143540669856459,14.3540669856459
"child","and",27,"question",51,3774,15,225,0.0666666666666667,66.6666666666667
"child","and",27,"question",51,3789,5,880,0.00568181818181818,5.68181818181818
"child","and",27,"question",51,3801,5,397,0.0125944584382872,12.5944584382872
"child","and",27,"question",57,4084,1,214,0.00467289719626168,4.67289719626168
"child","and",27,"question",64,4709,1,777,0.00128700128700129,1.28700128700129
"child","and",27,"question",65,4726,2,185,0.0108108108108108,10.8108108108108
"child","and",27,"question",66,4796,7,314,0.0222929936305732,22.2929936305732
"child","and",27,"question",69,5054,10,1202,0.00831946755407654,8.31946755407654
"child","and",27,"question",71,5080,2,232,0.00862068965517241,8.62068965517241
"child","and",27,"question",75,5193,2,574,0.00348432055749129,3.48432055749129
"child","and",27,"question",78,5241,2,304,0.00657894736842105,6.57894736842105
"child","and",27,"question",181,14346,1,640,0.0015625,1.5625
"child","and",27,"question",184,14712,1,68,0.0147058823529412,14.7058823529412
"child","and",27,"question",187,14970,1,412,0.00242718446601942,2.42718446601942
"child","and",27,"question",187,14978,2,483,0.0041407867494824,4.1407867494824
"child","and",27,"question",187,14982,1,189,0.00529100529100529,5.29100529100529
"child","and",27,"question",187,14996,2,462,0.00432900432900433,4.32900432900433
"child","and",27,"question",187,15001,2,85,0.0235294117647059,23.5294117647059
"child","and",27,"question",187,15014,7,207,0.0338164251207729,33.8164251207729
"child","and",27,"question",189,15058,5,679,0.00736377025036819,7.36377025036819
"child","and",27,"question",189,15091,81,2616,0.0309633027522936,30.9633027522936
"child","and",28,"declarative",31,2563,141,4127,0.0341652532105646,34.1652532105646
"child","and",28,"declarative",32,2697,3,439,0.00683371298405467,6.83371298405467
"child","and",28,"declarative",38,3095,4,1933,0.00206932229694775,2.06932229694775
"child","and",28,"declarative",39,3136,17,728,0.0233516483516484,23.3516483516484
"child","and",28,"declarative",42,3143,1,143,0.00699300699300699,6.99300699300699
"child","and",28,"declarative",48,3371,31,4328,0.0071626617375231,7.1626617375231
"child","and",28,"declarative",51,3748,61,2139,0.0285179990649836,28.5179990649836
"child","and",28,"declarative",51,3764,44,2099,0.0209623630300143,20.9623630300143
"child","and",28,"declarative",51,3774,212,4591,0.0461773034197343,46.1773034197343
"child","and",28,"declarative",51,3789,47,4380,0.0107305936073059,10.7305936073059
"child","and",28,"declarative",51,3810,5,1866,0.00267952840300107,2.67952840300107
"child","and",28,"declarative",54,3904,2,62,0.032258064516129,32.258064516129
"child","and",28,"declarative",54,3908,1,157,0.00636942675159236,6.36942675159236
"child","and",28,"declarative",54,3923,1,103,0.00970873786407767,9.70873786407767
"child","and",28,"declarative",55,3972,3,655,0.00458015267175573,4.58015267175573
"child","and",28,"declarative",57,4084,3,1192,0.00251677852348993,2.51677852348993
"child","and",28,"declarative",58,4130,4,410,0.00975609756097561,9.75609756097561
"child","and",28,"declarative",64,4709,80,3391,0.0235918608080212,23.5918608080212
"child","and",28,"declarative",65,4722,3,1024,0.0029296875,2.9296875
"child","and",28,"declarative",66,4796,3,374,0.00802139037433155,8.02139037433155
"child","and",28,"declarative",67,4850,1,111,0.00900900900900901,9.00900900900901
"child","and",28,"declarative",67,4852,1,77,0.012987012987013,12.987012987013
"child","and",28,"declarative",67,4854,4,135,0.0296296296296296,29.6296296296296
"child","and",28,"declarative",67,4858,1,58,0.0172413793103448,17.2413793103448
"child","and",28,"declarative",67,4860,5,129,0.0387596899224806,38.7596899224806
"child","and",28,"declarative",67,4862,1,86,0.0116279069767442,11.6279069767442
"child","and",28,"declarative",67,4866,1,181,0.00552486187845304,5.52486187845304
"child","and",28,"declarative",67,4870,3,146,0.0205479452054795,20.5479452054795
"child","and",28,"declarative",67,4872,2,217,0.00921658986175115,9.21658986175115
"child","and",28,"declarative",67,4874,7,170,0.0411764705882353,41.1764705882353
"child","and",28,"declarative",67,4876,3,260,0.0115384615384615,11.5384615384615
"child","and",28,"declarative",67,4880,1,134,0.00746268656716418,7.46268656716418
"child","and",28,"declarative",67,4889,1,162,0.00617283950617284,6.17283950617284
"child","and",28,"declarative",67,4894,2,215,0.00930232558139535,9.30232558139535
"child","and",28,"declarative",67,4904,8,175,0.0457142857142857,45.7142857142857
"child","and",28,"declarative",67,4906,1,60,0.0166666666666667,16.6666666666667
